activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16596874,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2O)[nH]1)Nc1cccc(Cl)c1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '18.83', 'le': '0.39', 'lle': '3.24', 'sei': '7.48'}",CHEMBL3809576,,CHEMBL3809576,6.80,False,http://www.openphacts.org/units/Nanomolar,2780151,=,1,True,=,,IC50,nM,,160.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.16
,16596875,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccc(O)cc2)[nH]1)Nc1ccccc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '18.14', 'le': '0.35', 'lle': '3.01', 'sei': '6.51'}",CHEMBL3810416,,CHEMBL3810416,5.92,False,http://www.openphacts.org/units/Nanomolar,2780152,=,1,True,=,,IC50,nM,,1200.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,1.2
,16596876,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2O)[nH]1)Nc1ccccc1Cl,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '16.65', 'le': '0.34', 'lle': '2.45', 'sei': '6.61'}",CHEMBL3809666,,CHEMBL3809666,6.01,False,http://www.openphacts.org/units/Nanomolar,2780150,=,1,True,=,,IC50,nM,,980.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.98
,16596877,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1ccc(NC(=O)CSc2nnc(-c3ccccc3O)[nH]2)cc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.77', 'le': '0.34', 'lle': '2.55', 'sei': '7.48'}",CHEMBL3808671,,CHEMBL3808671,6.80,False,http://www.openphacts.org/units/Nanomolar,2780149,=,1,True,=,,IC50,nM,,160.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.16
,16596878,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccccc1NC(=O)CSc1nnc(-c2ccccc2O)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.02', 'le': '0.33', 'lle': '2.56', 'sei': '6.64'}",CHEMBL3809559,,CHEMBL3809559,6.03,False,http://www.openphacts.org/units/Nanomolar,2780148,=,1,True,=,,IC50,nM,,930.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.93
,16596879,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2O)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '19.96', 'le': '0.39', 'lle': '3.58', 'sei': '7.48'}",CHEMBL3809719,,CHEMBL3809719,6.80,False,http://www.openphacts.org/units/Nanomolar,2780147,=,1,True,=,,IC50,nM,,160.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.16
,16596880,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2O)[nH]1)Nc1ccccc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '19.54', 'le': '0.38', 'lle': '3.47', 'sei': '7.02'}",CHEMBL3809609,,CHEMBL3809609,6.38,False,http://www.openphacts.org/units/Nanomolar,2780146,=,1,True,=,,IC50,nM,,420.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.42
,16596881,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1cccc(Cl)c1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.87', 'le': '0.37', 'lle': '2.30', 'sei': '8.72'}",CHEMBL3810164,,CHEMBL3810164,6.16,False,http://www.openphacts.org/units/Nanomolar,2780145,=,1,True,=,,IC50,nM,,690.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.69
,16596882,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1ccccc1Cl,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '18.72', 'le': '0.38', 'lle': '2.60', 'sei': '9.14'}",CHEMBL3809469,,CHEMBL3809469,6.46,False,http://www.openphacts.org/units/Nanomolar,2780144,=,1,True,=,,IC50,nM,,350.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.35
,16596883,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1ccc(NC(=O)CSc2nnc(-c3ccccc3)[nH]2)cc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '18.62', 'le': '0.36', 'lle': '2.27', 'sei': '9.66'}",CHEMBL3810052,,CHEMBL3810052,6.82,False,http://www.openphacts.org/units/Nanomolar,2780143,=,1,True,=,,IC50,nM,,150.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.15
,16596884,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.74', 'le': '0.34', 'lle': '2.24', 'sei': '8.50'}",CHEMBL3809445,,CHEMBL3809445,6.00,False,http://www.openphacts.org/units/Nanomolar,2780142,=,1,True,=,,IC50,nM,,990.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.99
,16596885,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '20.72', 'le': '0.40', 'lle': '3.21', 'sei': '9.51'}",CHEMBL3808678,,CHEMBL3808678,6.72,False,http://www.openphacts.org/units/Nanomolar,2780141,=,1,True,=,,IC50,nM,,190.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.19
,16596886,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1ccccc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '21.81', 'le': '0.42', 'lle': '3.57', 'sei': '9.58'}",CHEMBL3809713,,CHEMBL3809713,6.77,False,http://www.openphacts.org/units/Nanomolar,2780140,=,1,True,=,,IC50,nM,,170.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.17
,16596896,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1-c1nnc(SCC(=O)Nc2cccc(Cl)c2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '18.45', 'le': '0.38', 'lle': '3.20', 'sei': '6.87'}",CHEMBL3809860,,CHEMBL3809860,6.64,False,http://www.openphacts.org/units/Nanomolar,2778751,=,1,True,=,,IC50,nM,,230.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.23
,16596897,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1-c1nnc(SCC(=O)Nc2ccccc2Cl)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.27', 'le': '0.35', 'lle': '2.77', 'sei': '6.43'}",CHEMBL3809238,,CHEMBL3809238,6.21,False,http://www.openphacts.org/units/Nanomolar,2778750,=,1,True,=,,IC50,nM,,610.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.61
,16596898,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1ccc(NC(=O)CSc2nnc(-c3ccccc3N)[nH]2)cc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.81', 'le': '0.34', 'lle': '2.67', 'sei': '7.03'}",CHEMBL3809806,,CHEMBL3809806,6.80,False,http://www.openphacts.org/units/Nanomolar,2778749,=,1,True,=,,IC50,nM,,160.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.16
,16596899,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccccc1NC(=O)CSc1nnc(-c2ccccc2N)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.96', 'le': '0.35', 'lle': '3.00', 'sei': '6.56'}",CHEMBL3810122,,CHEMBL3810122,6.35,False,http://www.openphacts.org/units/Nanomolar,2778748,=,1,True,=,,IC50,nM,,450.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.45
,16596900,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2N)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '16.86', 'le': '0.33', 'lle': '2.63', 'sei': '5.92'}",CHEMBL3809903,,CHEMBL3809903,5.72,False,http://www.openphacts.org/units/Nanomolar,2778747,=,1,True,=,,IC50,nM,,1900.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,1.9
,16596901,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1-c1nnc(SCC(=O)Nc2ccccc2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '19.92', 'le': '0.38', 'lle': '3.70', 'sei': '6.70'}",CHEMBL3808891,,CHEMBL3808891,6.48,False,http://www.openphacts.org/units/Nanomolar,2780158,=,1,True,=,,IC50,nM,,330.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.33
,16596902,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccc(O)cc2)[nH]1)Nc1cccc(Cl)c1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.83', 'le': '0.37', 'lle': '2.87', 'sei': '7.08'}",CHEMBL3808813,,CHEMBL3808813,6.43,False,http://www.openphacts.org/units/Nanomolar,2780157,=,1,True,=,,IC50,nM,,370.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.37
,16596903,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CSc1nnc(-c2ccc(O)cc2)[nH]1)Nc1ccccc1Cl,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.42', 'le': '0.36', 'lle': '2.72', 'sei': '6.91'}",CHEMBL3810235,,CHEMBL3810235,6.28,False,http://www.openphacts.org/units/Nanomolar,2780156,=,1,True,=,,IC50,nM,,520.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.52
,16596904,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1ccc(NC(=O)CSc2nnc(-c3ccc(O)cc3)[nH]2)cc1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '16.52', 'le': '0.32', 'lle': '2.07', 'sei': '6.95'}",CHEMBL3808797,,CHEMBL3808797,6.32,False,http://www.openphacts.org/units/Nanomolar,2780155,=,1,True,=,,IC50,nM,,480.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.48
,16596905,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccccc1NC(=O)CSc1nnc(-c2ccc(O)cc2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '16.43', 'le': '0.32', 'lle': '2.35', 'sei': '6.41'}",CHEMBL3809001,,CHEMBL3809001,5.82,False,http://www.openphacts.org/units/Nanomolar,2780154,=,1,True,=,,IC50,nM,,1500.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,1.5
,16596906,[],CHEMBL3812674,Inhibition of Klebsiella pneumoniae metallo-beta-lactamase NDM-1 expressed in Escherichia coli BL21(DE3) cells preincubated for 60 min followed by addition of cefazolin as substrate by spectrometry method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1NC(=O)CSc1nnc(-c2ccc(O)cc2)[nH]1,,,CHEMBL3808307,ACS Med. Chem. Lett.,2016,"{'bei': '17.65', 'le': '0.34', 'lle': '2.79', 'sei': '6.61'}",CHEMBL3808541,,CHEMBL3808541,6.01,False,http://www.openphacts.org/units/Nanomolar,2780153,=,1,True,=,,IC50,nM,,980.0,CHEMBL1667695,Klebsiella pneumoniae,Beta-lactamase NDM-1,573,,,IC50,uM,UO_0000065,,0.98
