activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,50914,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)OC2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '13.24', 'le': '0.25', 'lle': '2.34', 'sei': '5.15'}",CHEMBL367645,,CHEMBL367645,7.12,False,http://www.openphacts.org/units/Nanomolar,349116,=,1,True,=,,IC50,nM,,76.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.076
,51877,[],CHEMBL676566,Tested for binding affinity towards rabbit Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,,,CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '11.87', 'le': '0.23', 'lle': '1.42', 'sei': '5.66'}",CHEMBL353502,,CHEMBL353502,4.30,False,http://www.openphacts.org/units/Nanomolar,338101,=,1,True,=,,IC50,nM,,50000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,50.0
,51879,[],CHEMBL681509,Tested for binding affinity towards human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL353502,,CHEMBL353502,,False,http://www.openphacts.org/units/Nanomolar,338101,>,1,True,>,,IC50,nM,,250000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,250.0
,53291,[],CHEMBL681509,Tested for binding affinity towards human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)CC1,,,CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '21.13', 'le': '0.40', 'lle': '4.55', 'sei': '7.67'}",CHEMBL170450,,CHEMBL170450,5.58,False,http://www.openphacts.org/units/Nanomolar,338099,=,1,True,=,,IC50,nM,,2600.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,2.6
,54603,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@@H](CC(=O)NC2CCCCC2)CC(C)C)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '14.07', 'le': '0.26', 'lle': '2.73', 'sei': '5.84'}",CHEMBL366805,,CHEMBL366805,7.54,False,http://www.openphacts.org/units/Nanomolar,349131,=,1,True,=,,IC50,nM,,29.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.029
,57131,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)OC(=O)OC2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '14.40', 'le': '0.27', 'lle': '2.30', 'sei': '5.85'}",CHEMBL368629,,CHEMBL368629,7.77,False,http://www.openphacts.org/units/Nanomolar,349123,=,1,True,=,,IC50,nM,,17.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.017
,58280,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)CC2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '11.49', 'le': '0.22', 'lle': '1.10', 'sei': '4.88'}",CHEMBL177179,,CHEMBL177179,6.17,False,http://www.openphacts.org/units/Nanomolar,349128,=,1,True,=,,IC50,nM,,680.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.68
,66104,[],CHEMBL676566,Tested for binding affinity towards rabbit Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL173059,,CHEMBL173059,,False,http://www.openphacts.org/units/Nanomolar,338097,=,1,True,=,,IC50,nM,,155000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,155.0
,66106,[],CHEMBL681509,Tested for binding affinity towards human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)C12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL173059,,CHEMBL173059,,False,http://www.openphacts.org/units/Nanomolar,338097,=,1,True,=,,IC50,nM,,135000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,135.0
,66216,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)N(C)C2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '15.88', 'le': '0.30', 'lle': '4.04', 'sei': '6.61'}",CHEMBL414605,,CHEMBL414605,8.74,False,http://www.openphacts.org/units/Nanomolar,349115,=,1,True,=,,IC50,nM,,1.8,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.0018
,68714,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)CC2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '11.81', 'le': '0.22', 'lle': '1.52', 'sei': '4.90'}",CHEMBL174871,,CHEMBL174871,6.33,False,http://www.openphacts.org/units/Nanomolar,349117,=,1,True,=,,IC50,nM,,470.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.47
,70047,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)NC2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '12.38', 'le': '0.23', 'lle': '2.04', 'sei': '4.81'}",CHEMBL441112,,CHEMBL441112,6.66,False,http://www.openphacts.org/units/Nanomolar,349119,=,1,True,=,,IC50,nM,,220.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.22
,71115,[],CHEMBL681509,Tested for binding affinity towards human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(O)[C@]2(O)CC1,,,CHEMBL1133352,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '21.04', 'le': '0.40', 'lle': '4.77', 'sei': '7.37'}",CHEMBL173336,,CHEMBL173336,5.60,False,http://www.openphacts.org/units/Nanomolar,338098,=,1,True,=,,IC50,nM,,2500.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,2.5
,71263,[],CHEMBL682366,Inhibitory activity was evaluated against human Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)OC(=O)N(C)C2CCCCC2)nc1C(=O)O,,,CHEMBL1129499,J. Med. Chem.,1996.0,"{'bei': '15.09', 'le': '0.28', 'lle': '2.95', 'sei': '6.57'}",CHEMBL175698,,CHEMBL175698,8.34,False,http://www.openphacts.org/units/Nanomolar,349124,=,1,True,=,,IC50,nM,,4.6,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,0.0046
,89688,[],CHEMBL876873,Compound was evaluated for inhibitory activity against human Endothelin A receptor (ETA),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)ccc1OC(C(=O)NS(=O)(=O)c1ccc(C(C)C)cc1)c1ccc2c(c1)OCO2,,,CHEMBL1135999,J. Med. Chem.,2002.0,"{'bei': '11.16', 'le': '0.21', 'lle': '0.53', 'sei': '6.26'}",CHEMBL278176,,CHEMBL278176,7.62,True,http://www.openphacts.org/units/Nanomolar,239426,=,1,True,=,,IC50,nM,,24.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,24.0
,145844,[],CHEMBL873596,Binding assay performed using human Endothelin A receptor (hETA) expressed in chinese hamster ovary cells(CHO).,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1,,,CHEMBL1130174,J. Med. Chem.,1997.0,"{'bei': '18.34', 'le': '0.36', 'lle': '6.11', 'sei': '9.81'}",CHEMBL323464,,CHEMBL323464,10.36,False,http://www.openphacts.org/units/Nanomolar,206222,=,1,True,=,,IC50,nM,,0.044,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.044
,145846,[],CHEMBL676490,Ability to block the ET-1-induced hydrolysis of inositol phosphate in Endothelin A receptor of MMQ cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1,,,CHEMBL1130174,J. Med. Chem.,1997.0,,CHEMBL323464,,CHEMBL323464,9.42,False,http://www.openphacts.org/units/Nanomolar,206222,=,1,True,=,,IC50,nM,,0.38,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.38
,146131,[],CHEMBL682963,Binding affinity against Endothelin A receptor in rabbit renal artery vascular smooth muscle membrane (ET-A),B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,,,CHEMBL1127771,Bioorg. Med. Chem. Lett.,1994.0,"{'bei': '3.60', 'le': None, 'lle': None, 'sei': None}",CHEMBL436899,,CHEMBL436899,5.70,False,http://www.openphacts.org/units/Nanomolar,300546,=,1,True,=,,IC50,nM,,2000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,uM,UO_0000065,,2.0
,146735,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO/N=C(\C)c1cc(C)cc(C)c1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl,,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '20.92', 'le': '0.44', 'lle': '5.66', 'sei': '8.46'}",CHEMBL416324,,CHEMBL416324,10.40,False,http://www.openphacts.org/units/Nanomolar,104045,=,1,True,=,,IC50,nM,,0.04,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.04
,147908,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C(=O)O)c1,,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '18.26', 'le': '0.39', 'lle': '4.51', 'sei': '6.19'}",CHEMBL303806,,CHEMBL303806,8.58,False,http://www.openphacts.org/units/Nanomolar,104019,=,1,True,=,,IC50,nM,,2.62,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,2.62
,147910,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '18.62', 'le': '0.35', 'lle': '4.82', 'sei': '10.74'}",CHEMBL9194,ATRASENTAN,CHEMBL9194,9.51,False,http://www.openphacts.org/units/Nanomolar,104039,=,1,True,=,,IC50,nM,,0.31,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.31
,148256,[],CHEMBL873596,Binding assay performed using human Endothelin A receptor (hETA) expressed in chinese hamster ovary cells(CHO).,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1,,,CHEMBL1130174,J. Med. Chem.,1997.0,"{'bei': '17.47', 'le': '0.35', 'lle': '5.47', 'sei': '9.57'}",CHEMBL111277,,CHEMBL111277,10.11,True,http://www.openphacts.org/units/Nanomolar,206221,=,1,True,=,,IC50,nM,,0.078,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.078
,148258,[],CHEMBL676490,Ability to block the ET-1-induced hydrolysis of inositol phosphate in Endothelin A receptor of MMQ cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1,,,CHEMBL1130174,J. Med. Chem.,1997.0,,CHEMBL111277,,CHEMBL111277,9.32,False,http://www.openphacts.org/units/Nanomolar,206221,=,1,True,=,,IC50,nM,,0.48,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.48
,148268,[],CHEMBL873596,Binding assay performed using human Endothelin A receptor (hETA) expressed in chinese hamster ovary cells(CHO).,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCN(CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1)S(=O)(=O)CCCC(F)(F)F,,,CHEMBL1130174,J. Med. Chem.,1997.0,"{'bei': '16.58', 'le': '0.33', 'lle': '5.47', 'sei': '9.71'}",CHEMBL419367,,CHEMBL419367,10.26,False,http://www.openphacts.org/units/Nanomolar,206200,=,1,True,=,,IC50,nM,,0.055,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.055
,148270,[],CHEMBL676490,Ability to block the ET-1-induced hydrolysis of inositol phosphate in Endothelin A receptor of MMQ cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCN(CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1)S(=O)(=O)CCCC(F)(F)F,,,CHEMBL1130174,J. Med. Chem.,1997.0,,CHEMBL419367,,CHEMBL419367,8.78,False,http://www.openphacts.org/units/Nanomolar,206200,=,1,True,=,,IC50,nM,,1.66,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,1.66
,149105,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(O)c(C(C)=O)cc(C(C)=O)c1NC(=O)c1sc(C)cc1S(=O)(=O)Nc1onc(C)c1Cl,,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '14.27', 'le': '0.30', 'lle': '2.79', 'sei': '5.08'}",CHEMBL304860,,CHEMBL304860,7.91,False,http://www.openphacts.org/units/Nanomolar,104048,=,1,True,=,,IC50,nM,,12.36,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,12.36
,149107,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1cc(C)cc(C)c1NC(=O)c1sc(C)cc1S(=O)(=O)Nc1onc(C)c1Cl,,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '20.08', 'le': '0.43', 'lle': '4.80', 'sei': '8.18'}",CHEMBL294563,,CHEMBL294563,9.68,False,http://www.openphacts.org/units/Nanomolar,104044,=,1,True,=,,IC50,nM,,0.21,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.21
,149113,[],CHEMBL679122,Displacement of [125I]ET-1 from Endothelin A receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@@H]1NC(=O)[C@@H](c2cccs2)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CC(=O)N2CCN(c3ccccc3)CC2)NC(=O)[C@@H](CC(=O)[O-])NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O.[Na+].[Na+],,,CHEMBL1148449,J. Med. Chem.,2004.0,"{'bei': '10.37', 'le': '0.20', 'lle': '8.82', 'sei': '3.33'}",CHEMBL61425,,CHEMBL1205177,9.62,False,http://www.openphacts.org/units/Nanomolar,104035,=,1,True,=,,IC50,nM,,0.24,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606,,,IC50,nM,UO_0000065,,0.24
