activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,444974,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '24.75', 'le': '0.48', 'lle': '6.89', 'sei': '9.07'}",CHEMBL431210,,CHEMBL431210,8.15,False,http://www.openphacts.org/units/Nanomolar,167491,=,1,True,=,,IC50,nM,,7.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,7.0
,451505,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.42', 'le': '0.44', 'lle': '6.19', 'sei': '8.56'}",CHEMBL91882,,CHEMBL91882,7.70,False,http://www.openphacts.org/units/Nanomolar,167484,=,1,True,=,,IC50,nM,,20.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,20.0
,454136,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CCN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '17.47', 'le': '0.34', 'lle': '4.35', 'sei': '6.67'}",CHEMBL93365,,CHEMBL93365,6.00,False,http://www.openphacts.org/units/Nanomolar,167470,=,1,True,=,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,454139,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](NC(=O)[C@H](CC1CCCCC1)CN(O)C=O)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.25', 'le': '0.43', 'lle': '6.18', 'sei': '9.14'}",CHEMBL90193,,CHEMBL90193,8.22,False,http://www.openphacts.org/units/Nanomolar,167481,=,1,True,=,,IC50,nM,,6.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,6.0
,458278,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C(C)N(O)C=O,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '18.11', 'le': '0.35', 'lle': '4.57', 'sei': '6.92'}",CHEMBL91105,,CHEMBL91105,6.22,False,http://www.openphacts.org/units/Nanomolar,167493,=,1,True,=,,IC50,nM,,600.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,600.0
,458281,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCSC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.16', 'le': '0.46', 'lle': '6.88', 'sei': '8.56'}",CHEMBL91835,,CHEMBL91835,7.70,False,http://www.openphacts.org/units/Nanomolar,167477,=,1,True,=,,IC50,nM,,20.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,20.0
,459356,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.78', 'le': '0.44', 'lle': '6.45', 'sei': '9.00'}",CHEMBL316099,,CHEMBL316099,8.10,False,http://www.openphacts.org/units/Nanomolar,167483,=,1,True,=,,IC50,nM,,8.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,8.0
,461951,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '23.74', 'le': '0.47', 'lle': '6.67', 'sei': '7.95'}",CHEMBL90091,,CHEMBL90091,7.16,False,http://www.openphacts.org/units/Nanomolar,167492,=,1,True,=,,IC50,nM,,70.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,70.0
,461954,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '21.04', 'le': '0.41', 'lle': '5.48', 'sei': '8.36'}",CHEMBL315668,,CHEMBL315668,7.52,False,http://www.openphacts.org/units/Nanomolar,167489,=,1,True,=,,IC50,nM,,30.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,30.0
,464513,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)cc1,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '17.02', 'le': '0.33', 'lle': '5.38', 'sei': '6.75'}",CHEMBL94197,,CHEMBL94197,6.70,False,http://www.openphacts.org/units/Nanomolar,167474,=,1,True,=,,IC50,nM,,200.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,200.0
,465826,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](NC(=O)[C@@H](CN(O)C=O)c1ccc(Cl)cc1)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '16.41', 'le': '0.33', 'lle': '4.41', 'sei': '7.01'}",CHEMBL94198,,CHEMBL94198,6.30,False,http://www.openphacts.org/units/Nanomolar,167475,=,1,True,=,,IC50,nM,,500.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,500.0
,467155,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)CN(O)C=O)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '21.18', 'le': '0.40', 'lle': '6.39', 'sei': '8.56'}",CHEMBL328688,,CHEMBL328688,7.70,False,http://www.openphacts.org/units/Nanomolar,167476,=,1,True,=,,IC50,nM,,20.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,20.0
,469918,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)[C@@H](NC(=O)[C@@H](CN(O)C=O)CN1CCCCC1)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,,CHEMBL316120,,CHEMBL316120,,False,http://www.openphacts.org/units/Nanomolar,167473,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,472777,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '24.36', 'le': '0.48', 'lle': '6.91', 'sei': '7.78'}",CHEMBL92692,,CHEMBL92692,7.00,False,http://www.openphacts.org/units/Nanomolar,167495,=,1,True,=,,IC50,nM,,100.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,100.0
,472780,[],CHEMBL762382,Inhibition against Escherichia coli peptide deformylase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1146620,Bioorg. Med. Chem. Lett.,2003,"{'bei': '21.72', 'le': '0.42', 'lle': '5.89', 'sei': '7.95'}",CHEMBL93332,,CHEMBL93332,7.16,False,http://www.openphacts.org/units/Nanomolar,167472,=,1,True,=,,IC50,nM,,70.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,70.0
,634251,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](NCC(=O)O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL422076,,CHEMBL422076,,False,http://www.openphacts.org/units/Nanomolar,227479,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,637841,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,"{'bei': '24.75', 'le': '0.48', 'lle': '6.89', 'sei': '9.07'}",CHEMBL431210,,CHEMBL431210,8.15,True,http://www.openphacts.org/units/Nanomolar,227476,=,1,True,=,,IC50,nM,,7.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,7.0
,640231,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CNC=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL325526,,CHEMBL325526,,False,http://www.openphacts.org/units/Nanomolar,227489,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,641580,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(CC(=N)NO)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL120392,,CHEMBL120392,,False,http://www.openphacts.org/units/Nanomolar,227477,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,641583,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(CP(=O)(O)O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL120357,,CHEMBL120357,,False,http://www.openphacts.org/units/Nanomolar,227482,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,642753,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,"{'bei': '21.31', 'le': '0.42', 'lle': '4.81', 'sei': '7.73'}",CHEMBL422256,,CHEMBL422256,6.70,False,http://www.openphacts.org/units/Nanomolar,227486,=,1,True,=,,IC50,nM,,200.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,200.0
,646324,[],CHEMBL762380,Antibacterial activity against Escherichia coli Peptide deformylase. Ni,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1133973,Bioorg. Med. Chem. Lett.,2001,"{'bei': '24.75', 'le': '0.48', 'lle': '6.89', 'sei': '9.07'}",CHEMBL431210,,CHEMBL431210,8.15,True,http://www.openphacts.org/units/Nanomolar,157456,=,1,True,=,,IC50,nM,,7.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,7.0
,653431,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,"{'bei': '27.32', 'le': '0.53', 'lle': '7.69', 'sei': '9.11'}",CHEMBL122067,,CHEMBL122067,9.00,False,http://www.openphacts.org/units/Nanomolar,227490,=,1,True,=,,IC50,nM,,1.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1.0
,654646,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(C[PH](=O)O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL120291,,CHEMBL120291,,False,http://www.openphacts.org/units/Nanomolar,227483,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,654682,[],CHEMBL762380,Antibacterial activity against Escherichia coli Peptide deformylase. Ni,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1133973,Bioorg. Med. Chem. Lett.,2001,"{'bei': '21.72', 'le': '0.42', 'lle': '5.89', 'sei': '7.95'}",CHEMBL84969,,CHEMBL84969,7.16,False,http://www.openphacts.org/units/Nanomolar,157457,=,1,True,=,,IC50,nM,,70.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,70.0
,658332,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CN(O)C(N)=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,,CHEMBL120155,,CHEMBL120155,,False,http://www.openphacts.org/units/Nanomolar,227488,>,1,True,>,,IC50,nM,,1000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,1000.0
,665841,[],CHEMBL762380,Antibacterial activity against Escherichia coli Peptide deformylase. Ni,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,,,CHEMBL1133973,Bioorg. Med. Chem. Lett.,2001,"{'bei': '20.75', 'le': '0.40', 'lle': '6.80', 'sei': '6.72'}",CHEMBL308333,ACTINONIN,CHEMBL308333,8.00,False,http://www.openphacts.org/units/Nanomolar,157458,=,1,True,=,,IC50,nM,,10.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,10.0
,670867,[],CHEMBL762381,"Compound was evaluated for inhibition of peptide deformylase, PDF.Ni of Escherichia coli",B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CC(=O)NN)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1135853,Bioorg. Med. Chem. Lett.,2002,"{'bei': '20.40', 'le': '0.40', 'lle': '5.91', 'sei': '6.41'}",CHEMBL120479,,CHEMBL120479,6.70,False,http://www.openphacts.org/units/Nanomolar,227487,=,1,True,=,,IC50,nM,,200.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,nM,UO_0000065,,200.0
,1227295,[],CHEMBL762802,In vitro inhibitory concentration required against peptide deformylase (PDF),B,,,BAO_0000190,BAO_0000357,single protein format,CCCN1/C(=C/C(=O)NO)Sc2ccccc21,,,CHEMBL1136238,Bioorg. Med. Chem. Lett.,2003,"{'bei': '20.28', 'le': '0.41', 'lle': '2.72', 'sei': '9.66'}",CHEMBL419929,,CHEMBL419929,5.08,False,http://www.openphacts.org/units/Nanomolar,209156,=,1,True,=,,IC50,nM,,8390.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,uM,UO_0000065,,8.39
,1227299,[],CHEMBL762802,In vitro inhibitory concentration required against peptide deformylase (PDF),B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN1/C(=C/C(=O)NO)S(=O)(=O)c2ccccc21,,,CHEMBL1136238,Bioorg. Med. Chem. Lett.,2003,,CHEMBL323389,,CHEMBL323389,,False,http://www.openphacts.org/units/Nanomolar,209151,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,uM,UO_0000065,,100.0
,1232080,[],CHEMBL762802,In vitro inhibitory concentration required against peptide deformylase (PDF),B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,,,CHEMBL1136238,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.89', 'le': '0.45', 'lle': '7.62', 'sei': '7.42'}",CHEMBL308333,ACTINONIN,CHEMBL308333,8.82,False,http://www.openphacts.org/units/Nanomolar,209150,=,1,True,=,,IC50,nM,,1.5,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,uM,UO_0000065,,0.0015
,1243876,[],CHEMBL762802,In vitro inhibitory concentration required against peptide deformylase (PDF),B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN1/C(=C/C(=O)O)Sc2ccccc21,,,CHEMBL1136238,Bioorg. Med. Chem. Lett.,2003,,CHEMBL113143,,CHEMBL113143,,False,http://www.openphacts.org/units/Nanomolar,209153,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,uM,UO_0000065,,100.0
,1255246,[],CHEMBL762802,In vitro inhibitory concentration required against peptide deformylase (PDF),B,,,BAO_0000190,BAO_0000357,single protein format,CCN1/C(=C/C(=O)NO)Sc2ccccc21,,,CHEMBL1136238,Bioorg. Med. Chem. Lett.,2003,,CHEMBL112788,,CHEMBL112788,,False,http://www.openphacts.org/units/Nanomolar,209154,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4647,Homo sapiens,Peptide deformylase mitochondrial,9606,,,IC50,uM,UO_0000065,,100.0
